chapter,sense,lemma,sentence,sentence_start_char,sentence_end_char
24,TOUCH,pressure,"He smiled; and I thought his smile was such as a sultan might, in a blissful and fond moment, bestow on a slave his gold and gems had enriched: I crushed his hand, which was ever hunting mine, vigorously, and thrust it back to him red with the passionate pressure.",26782,27048
24,SIGHT,look,"“You need not look in that way,” I said; “if you do, I’ll wear nothing but my old Lowood frocks to the end of the chapter.",27048,27170
24,TOUCH,rub,He chuckled; he rubbed his hands.,27343,27376
24,SIGHT,see,"“Oh, it is rich to see and hear her!” he exclaimed.",27377,27428
24,SOUND,hear,"“Oh, it is rich to see and hear her!” he exclaimed.",27377,27428
24,SIGHT,eye,"I would not exchange this one little English girl for the Grand Turk’s whole seraglio, gazelle-eyes, houri forms, and all!”",27463,27588
24,SIGHT,form,"I would not exchange this one little English girl for the Grand Turk’s whole seraglio, gazelle-eyes, houri forms, and all!”",27463,27588
24,TASTE,bite,The Eastern allusion bit me again.,27588,27622
24,SIGHT,eye,"“And what will you do, Janet, while I am bargaining for so many tons of flesh and such an assortment of black eyes?” “I’ll be preparing myself to go out as a missionary to preach liberty to them that are enslaved—your harem inmates amongst the rest.",27958,28208
24,SIGHT,eye,"“I would consent to be at your mercy, Jane.” “I would have no mercy, Mr. Rochester, if you supplicated for it with an eye like that.",28494,28627
24,SIGHT,look,"While you looked so, I should be certain that whatever charter you might grant under coercion, your first act, when released, would be to violate its conditions.”",28628,28792
24,SIGHT,see,"You will stipulate, I see, for peculiar terms—what will they be?” “I only want an easy mind, sir; not crushed by crowded obligations.",28931,29065
24,SIGHT,regard,"I’ll furnish my own wardrobe out of that money, and you shall give me nothing but—” “Well, but what?” “Your regard; and if I give you mine in return, that debt will be quit.” “Well, for cool native impudence and pure innate pride, you haven’t your equal,” said he.",29324,29591
24,SIGHT,see,"if one may inquire.” “I never have dined with you, sir: and I see no reason why I should now: till—” “Till what?",29767,29881
24,SIGHT,form,"“Do you suppose I eat like an ogre or a ghoul, that you dread being the companion of my repast?” “I have formed no supposition on the subject, sir; but I want to go on as usual for another month.”",29938,30137
24,SIGHT,see,"I shall keep out of your way all day, as I have been accustomed to do: you may send for me in the evening, when you feel disposed to see me, and I’ll come then; but at no other time.”",30277,30462
24,TOUCH,feel,"I shall keep out of your way all day, as I have been accustomed to do: you may send for me in the evening, when you feel disposed to see me, and I’ll come then; but at no other time.”",30277,30462
24,SOUND,listen,But listen—whisper.,30655,30674
24,SOUND,whisper,But listen—whisper.,30655,30674
24,SIGHT,watch,"It is your time now, little tyrant, but it will be mine presently; and when once I have fairly seized you, to have and to hold, I’ll just—figuratively speaking—attach you to a chain like this” (touching his watch-guard).",30675,30895
24,TOUCH,hold,"It is your time now, little tyrant, but it will be mine presently; and when once I have fairly seized you, to have and to hold, I’ll just—figuratively speaking—attach you to a chain like this” (touching his watch-guard).",30675,30895
24,TOUCH,touch,"It is your time now, little tyrant, but it will be mine presently; and when once I have fairly seized you, to have and to hold, I’ll just—figuratively speaking—attach you to a chain like this” (touching his watch-guard).",30675,30895
24,SOUND,voice,I remembered his fine voice; I knew he liked to sing—good singers generally do.,31306,31385
24,SOUND,listen,"I was no vocalist myself, and, in his fastidious judgment, no musician, either; but I delighted in listening when the performance was good.",31386,31525
24,SOUND,voice,“Did I like his voice?” he asked.,31853,31888
24,SIGHT,look,"And while I sat there and looked out on the still trees and dim lawn, to a sweet air was sung in mellow tones the following strain:— “The truest love that ever heart Felt at its kindled core, Did through each vein, in quickened start, The tide of being pour.",32409,32670
24,SOUND,tone,"And while I sat there and looked out on the still trees and dim lawn, to a sweet air was sung in mellow tones the following strain:— “The truest love that ever heart Felt at its kindled core, Did through each vein, in quickened start, The tide of being pour.",32409,32670
24,SOUND,strain,"And while I sat there and looked out on the still trees and dim lawn, to a sweet air was sung in mellow tones the following strain:— “The truest love that ever heart Felt at its kindled core, Did through each vein, in quickened start, The tide of being pour.",32409,32670
24,TOUCH,press,And to this object did I press As blind as eagerly.,32851,32904
24,SIGHT,light,"On sped my rainbow, fast as light; I flew as in a dream; For glorious rose upon my sight That child of Shower and Gleam.",33264,33386
24,SIGHT,sight,"On sped my rainbow, fast as light; I flew as in a dream; For glorious rose upon my sight That child of Shower and Gleam.",33264,33386
24,SIGHT,see,"He rose and came towards me, and I saw his face all kindled, and his full falcon-eye flashing, and tenderness and passion in every lineament.",34027,34168
24,SIGHT,eye,"He rose and came towards me, and I saw his face all kindled, and his full falcon-eye flashing, and tenderness and passion in every lineament.",34027,34168
24,SIGHT,scene,"Soft scene, daring demonstration, I would not have; and I stood in peril of both: a weapon of defence must be prepared—I whetted my tongue: as he reached me, I asked with asperity, “whom he was going to marry now?” “That was a strange question to be put by his darling Jane.” “Indeed!",34207,34493
24,SOUND,hear,"Here I heard myself apostrophised as a “hard little thing;” and it was added, “any other woman would have been melted to marrow at hearing such stanzas crooned in her praise.”",35064,35241
24,SOUND,hear,"Here I heard myself apostrophised as a “hard little thing;” and it was added, “any other woman would have been melted to marrow at hearing such stanzas crooned in her praise.”",35064,35241
24,SMELL,fume,"“Very good,” I thought; “you may fume and fidget as you please: but this is the best plan to pursue with you, I am certain.",35726,35849
24,SIGHT,see,"He was kept, to be sure, rather cross and crusty; but on the whole I could see he was excellently entertained, and that a lamb-like submission and turtle-dove sensibility, while fostering his despotism more, would have pleased his judgment, satisfied his common-sense, and even suited his taste less.",36517,36819
24,TASTE,taste,"He was kept, to be sure, rather cross and crusty; but on the whole I could see he was excellently entertained, and that a lamb-like submission and turtle-dove sensibility, while fostering his despotism more, would have pleased his judgment, satisfied his common-sense, and even suited his taste less.",36517,36819
24,TOUCH,caress,"For caresses, too, I now got grimaces; for a pressure of the hand, a pinch on the arm; for a kiss on the cheek, a severe tweak of the ear.",37287,37425
24,TOUCH,pressure,"For caresses, too, I now got grimaces; for a pressure of the hand, a pinch on the arm; for a kiss on the cheek, a severe tweak of the ear.",37287,37425
24,SIGHT,see,"Mrs. Fairfax, I saw, approved me: her anxiety on my account vanished; therefore I was certain I did well.",37523,37628
24,SIGHT,see,"I could not, in those days, see God for His creature: of whom I had made an idol.",38291,38372
25,SIGHT,shadow,"I shut the closet to conceal the strange, wraith-like apparel it contained; which, at this evening hour—nine o’clock—gave out certainly a most ghostly shimmer through the shadow of my apartment.",1264,1458
25,SOUND,hear,“I am feverish: I hear the wind blowing: I will go out of doors and feel it.”,1512,1591
25,TOUCH,feel,“I am feverish: I hear the wind blowing: I will go out of doors and feel it.”,1512,1591
25,SIGHT,see,Something had happened which I could not comprehend; no one knew of or had seen the event but myself: it had taken place the preceding night.,2010,2151
25,SOUND,roar,"Instead of subsiding as night drew on, it seemed to augment its rush and deepen its roar: the trees blew steadfastly one way, never writhing round, and scarcely tossing back their boughs once in an hour; so continuous was the strain bending their branchy heads northward—the clouds drifted from pole to pole, fast following, mass on mass: no glimpse of blue sky had been visible that July day.",2798,3193
25,SOUND,strain,"Instead of subsiding as night drew on, it seemed to augment its rush and deepen its roar: the trees blew steadfastly one way, never writhing round, and scarcely tossing back their boughs once in an hour; so continuous was the strain bending their branchy heads northward—the clouds drifted from pole to pole, fast following, mass on mass: no glimpse of blue sky had been visible that July day.",2798,3193
25,SIGHT,glimpse,"Instead of subsiding as night drew on, it seemed to augment its rush and deepen its roar: the trees blew steadfastly one way, never writhing round, and scarcely tossing back their boughs once in an hour; so continuous was the strain bending their branchy heads northward—the clouds drifted from pole to pole, fast following, mass on mass: no glimpse of blue sky had been visible that July day.",2798,3193
25,SIGHT,form,"The cloven halves were not broken from each other, for the firm base and strong roots kept them unsundered below; though community of vitality was destroyed—the sap could flow no more: their great boughs on each side were dead, and next winter’s tempests would be sure to fell one or both to earth: as yet, however, they might be said to form one tree—a ruin, but an entire ruin.",3493,3874
25,SOUND,hear,"“You did right to hold fast to each other,” I said: as if the monster-splinters were living things, and could hear me.",3874,3992
25,TOUCH,hold,"“You did right to hold fast to each other,” I said: as if the monster-splinters were living things, and could hear me.",3874,3992
25,SIGHT,look,"“I think, scathed as you look, and charred and scorched, there must be a little sense of life in you yet, rising out of that adhesion at the faithful, honest roots: you will never have green leaves more—never more see birds making nests and singing idyls in your boughs; the time of pleasure and love is over with you: but you are not desolate: each of you has a comrade to sympathise with him in his decay.”",3993,4401
25,SIGHT,see,"“I think, scathed as you look, and charred and scorched, there must be a little sense of life in you yet, rising out of that adhesion at the faithful, honest roots: you will never have green leaves more—never more see birds making nests and singing idyls in your boughs; the time of pleasure and love is over with you: but you are not desolate: each of you has a comrade to sympathise with him in his decay.”",3993,4401
25,SIGHT,look,"As I looked up at them, the moon appeared momentarily in that part of the sky which filled their fissure; her disk was blood-red and half overcast; she seemed to throw on me one bewildered, dreary glance, and buried herself again instantly in the deep drift of cloud.",4402,4669
25,SIGHT,glance,"As I looked up at them, the moon appeared momentarily in that part of the sky which filled their fissure; her disk was blood-red and half overcast; she seemed to throw on me one bewildered, dreary glance, and buried herself again instantly in the deep drift of cloud.",4402,4669
25,SOUND,listen,"The wind fell, for a second, round Thornfield; but far away over wood and water, poured a wild, melancholy wail: it was sad to listen to, and I ran off again.",4670,4830
25,SIGHT,light,"Then I repaired to the library to ascertain whether the fire was lit, for, though summer, I knew on such a gloomy evening Mr. Rochester would like to see a cheerful hearth when he came in: yes, the fire had been kindled some time, and burnt well.",5089,5335
25,SIGHT,see,"Then I repaired to the library to ascertain whether the fire was lit, for, though summer, I knew on such a gloomy evening Mr. Rochester would like to see a cheerful hearth when he came in: yes, the fire had been kindled some time, and burnt well.",5089,5335
25,SIGHT,see,“I will run down to the gates: it is moonlight at intervals; I can see a good way on the road.,5723,5817
25,SOUND,roar,"The wind roared high in the great trees which embowered the gates; but the road as far as I could see, to the right hand and the left, was all still and solitary: save for the shadows of clouds crossing it at intervals as the moon looked out, it was but a long pale line, unvaried by one moving speck.",5894,6197
25,SIGHT,see,"The wind roared high in the great trees which embowered the gates; but the road as far as I could see, to the right hand and the left, was all still and solitary: save for the shadows of clouds crossing it at intervals as the moon looked out, it was but a long pale line, unvaried by one moving speck.",5894,6197
25,SIGHT,shadow,"The wind roared high in the great trees which embowered the gates; but the road as far as I could see, to the right hand and the left, was all still and solitary: save for the shadows of clouds crossing it at intervals as the moon looked out, it was but a long pale line, unvaried by one moving speck.",5894,6197
25,SIGHT,look,"The wind roared high in the great trees which embowered the gates; but the road as far as I could see, to the right hand and the left, was all still and solitary: save for the shadows of clouds crossing it at intervals as the moon looked out, it was but a long pale line, unvaried by one moving speck.",5894,6197
25,SIGHT,eye,"A puerile tear dimmed my eye while I looked—a tear of disappointment and impatience; ashamed of it, I wiped it away.",6197,6313
25,SIGHT,look,"A puerile tear dimmed my eye while I looked—a tear of disappointment and impatience; ashamed of it, I wiped it away.",6197,6313
25,SMELL,linger,"I lingered; the moon shut herself wholly within her chamber, and drew close her curtain of dense cloud: the night grew dark; rain came driving fast on the gale.",6314,6476
25,SOUND,strain,"“Well, I cannot return to the house,” I thought; “I cannot sit by the fireside, while he is abroad in inclement weather: better tire my limbs than strain my heart; I will go forward and meet him.”",6929,7127
25,SOUND,hear,"I had measured a quarter of a mile, I heard the tramp of hoofs; a horseman came on, full gallop; a dog ran by his side.",7170,7289
25,SIGHT,see,"He saw me; for the moon had opened a blue field in the sky, and rode in it watery bright: he took his hat off, and waved it round his head.",7382,7521
25,TASTE,swallow,"A hearty kissing I got for a welcome, and some boastful triumph, which I swallowed as well as I could.",7770,7872
25,SIGHT,prospect,"“Is it because you have the prospect of a journey before you, Jane?",9544,9611
25,SIGHT,see,"Is it the thoughts of going to London that takes away your appetite?” “I cannot see my prospects clearly to-night, sir; and I hardly know what thoughts I have in my head.",9612,9783
25,SIGHT,prospect,"Is it the thoughts of going to London that takes away your appetite?” “I cannot see my prospects clearly to-night, sir; and I hardly know what thoughts I have in my head.",9612,9783
25,TOUCH,touch,“Except me: I am substantial enough—touch me.”,9819,9867
25,TOUCH,hold,"He held out his hand, laughing.",9936,9967
25,SIGHT,eye,"“Is that a dream?” said he, placing it close to my eyes.",9968,10024
25,TOUCH,touch,"“Yes; though I touch it, it is a dream,” said I, as I put it down from before my face.",10104,10190
25,SIGHT,spot,What a bright spot of colour you have on each cheek!,10896,10948
25,SIGHT,eye,and how strangely your eyes glitter!,10949,10985
25,TOUCH,feel,Tell me what you feel.”,11051,11076
25,TOUCH,feel,"“I could not, sir: no words could tell you what I feel.",11076,11131
25,SIGHT,look,"“Do you, sir, feel calm and happy?” “Calm?—no: but happy—to the heart’s core.” I looked up at him to read the signs of bliss in his face: it was ardent and flushed.",11305,11473
25,TOUCH,feel,"“Do you, sir, feel calm and happy?” “Calm?—no: but happy—to the heart’s core.” I looked up at him to read the signs of bliss in his face: it was ardent and flushed.",11305,11473
25,SIGHT,look,"“Are you apprehensive of the new sphere you are about to enter?—of the new life into which you are passing?” “No.” “You puzzle me, Jane: your look and tone of sorrowful audacity perplex and pain me.",11694,11894
25,SOUND,tone,"“Are you apprehensive of the new sphere you are about to enter?—of the new life into which you are passing?” “No.” “You puzzle me, Jane: your look and tone of sorrowful audacity perplex and pain me.",11694,11894
25,SOUND,listen,"“Then, sir, listen.",11920,11939
25,SOUND,hear,Let me hear it.,12140,12155
25,SOUND,overhear,"or you have overheard the servants talk?—your sensitive self-respect has been wounded?” “No, sir.”",12198,12297
25,SOUND,chime,"It struck twelve—I waited till the time-piece had concluded its silver chime, and the clock its hoarse, vibrating stroke, and then I proceeded.",12298,12443
25,TOUCH,stroke,"It struck twelve—I waited till the time-piece had concluded its silver chime, and the clock its hoarse, vibrating stroke, and then I proceeded.",12298,12443
25,TOUCH,caress,"No, sir, don’t caress me now—let me talk undisturbed.",12703,12756
25,SIGHT,behold,"I walked a little while on the pavement after tea, thinking of you; and I beheld you in imagination so near me, I scarcely missed your actual presence.",13009,13160
25,SIGHT,look,"Just at sunset, the air turned cold and the sky cloudy: I went in, Sophie called me upstairs to look at my wedding-dress, which they had just brought; and under it in the box I found your present—the veil which, in your princely extravagance, you sent for from London: resolved, I suppose, since I would not have jewels, to cheat me into accepting something as costly.",13482,13850
25,TOUCH,cold,"Just at sunset, the air turned cold and the sky cloudy: I went in, Sophie called me upstairs to look at my wedding-dress, which they had just brought; and under it in the box I found your present—the veil which, in your princely extravagance, you sent for from London: resolved, I suppose, since I would not have jewels, to cheat me into accepting something as costly.",13482,13850
25,TASTE,taste,"I smiled as I unfolded it, and devised how I would tease you about your aristocratic tastes, and your efforts to masque your plebeian bride in the attributes of a peeress.",13851,14022
25,SIGHT,see,"I saw plainly how you would look; and heard your impetuous republican answers, and your haughty disavowal of any necessity on your part to augment your wealth, or elevate your standing, by marrying either a purse or a coronet.”",14273,14502
25,SIGHT,look,"I saw plainly how you would look; and heard your impetuous republican answers, and your haughty disavowal of any necessity on your part to augment your wealth, or elevate your standing, by marrying either a purse or a coronet.”",14273,14502
25,SOUND,hear,"I saw plainly how you would look; and heard your impetuous republican answers, and your haughty disavowal of any necessity on your part to augment your wealth, or elevate your standing, by marrying either a purse or a coronet.”",14273,14502
25,SIGHT,look,"Did you find poison, or a dagger, that you look so mournful now?” “No, no, sir; besides the delicacy and richness of the fabric, I found nothing save Fairfax Rochester’s pride; and that did not scare me, because I am used to the sight of the demon.",14622,14871
25,SIGHT,sight,"Did you find poison, or a dagger, that you look so mournful now?” “No, no, sir; besides the delicacy and richness of the fabric, I found nothing save Fairfax Rochester’s pride; and that did not scare me, because I am used to the sight of the demon.",14622,14871
25,TASTE,delicacy,"Did you find poison, or a dagger, that you look so mournful now?” “No, no, sir; besides the delicacy and richness of the fabric, I found nothing save Fairfax Rochester’s pride; and that did not scare me, because I am used to the sight of the demon.",14622,14871
25,TASTE,richness,"Did you find poison, or a dagger, that you look so mournful now?” “No, no, sir; besides the delicacy and richness of the fabric, I found nothing save Fairfax Rochester’s pride; and that did not scare me, because I am used to the sight of the demon.",14622,14871
25,SOUND,moan,"But, sir, as it grew dark, the wind rose: it blew yesterday evening, not as it blows now—wild and high—but ‘with a sullen, moaning sound’ far more eerie.",14872,15025
25,SOUND,sound,"But, sir, as it grew dark, the wind rose: it blew yesterday evening, not as it blows now—wild and high—but ‘with a sullen, moaning sound’ far more eerie.",14872,15025
25,SIGHT,sight,"I came into this room, and the sight of the empty chair and fireless hearth chilled me.",15053,15140
25,TOUCH,chill,"I came into this room, and the sight of the empty chair and fireless hearth chilled me.",15053,15140
25,SOUND,sound,"The gale still rising seemed to my ear to muffle a mournful under-sound; whether in the house or abroad I could not at first tell, but it recurred, doubtful yet doleful at every lull; at last I made out it must be some dog howling at a distance.",15239,15484
25,SOUND,howl,"The gale still rising seemed to my ear to muffle a mournful under-sound; whether in the house or abroad I could not at first tell, but it recurred, doubtful yet doleful at every lull; at last I made out it must be some dog howling at a distance.",15239,15484
25,TOUCH,shiver,"During all my first sleep, I was following the windings of an unknown road; total obscurity environed me; rain pelted me; I was burdened with the charge of a little child: a very small creature, too young and feeble to walk, and which shivered in my cold arms, and wailed piteously in my ear.",15705,15997
25,TOUCH,cold,"During all my first sleep, I was following the windings of an unknown road; total obscurity environed me; rain pelted me; I was burdened with the charge of a little child: a very small creature, too young and feeble to walk, and which shivered in my cold arms, and wailed piteously in my ear.",15705,15997
25,SOUND,strain,"I thought, sir, that you were on the road a long way before me; and I strained every nerve to overtake you, and made effort on effort to utter your name and entreat you to stop—but my movements were fettered, and my voice still died away inarticulate; while you, I felt, withdrew farther and farther every moment.”",15998,16314
25,SOUND,voice,"I thought, sir, that you were on the road a long way before me; and I strained every nerve to overtake you, and made effort on effort to utter your name and entreat you to stop—but my movements were fettered, and my voice still died away inarticulate; while you, I felt, withdrew farther and farther every moment.”",15998,16314
25,TOUCH,feel,"I thought, sir, that you were on the road a long way before me; and I strained every nerve to overtake you, and made effort on effort to utter your name and entreat you to stop—but my movements were fettered, and my voice still died away inarticulate; while you, I felt, withdrew farther and farther every moment.”",15998,16314
25,SOUND,hear,"I heard them clear and soft: a thought too solemn perhaps, but sweet as music—‘I think it is a glorious thing to have the hope of living with you, Edward, because I love you.’",16602,16777
25,SIGHT,gaze,"I think because you said it with such an earnest, religious energy, and because your upward gaze at me now is the very sublime of faith, truth, and devotion: it is too much as if some spirit were near me.",16974,17178
25,SIGHT,look,"Look wicked, Jane: as you know well how to look: coin one of your wild, shy, provoking smiles; tell me you hate me—tease me, vex me; do anything but move me: I would rather be incensed than saddened.” “I will tease you and vex you to your heart’s content, when I have finished my tale: but hear me to the end.” “I thought, Jane, you had told me all.",17179,17530
25,SIGHT,look,"Look wicked, Jane: as you know well how to look: coin one of your wild, shy, provoking smiles; tell me you hate me—tease me, vex me; do anything but move me: I would rather be incensed than saddened.” “I will tease you and vex you to your heart’s content, when I have finished my tale: but hear me to the end.” “I thought, Jane, you had told me all.",17179,17530
25,SOUND,hear,"Look wicked, Jane: as you know well how to look: coin one of your wild, shy, provoking smiles; tell me you hate me—tease me, vex me; do anything but move me: I would rather be incensed than saddened.” “I will tease you and vex you to your heart’s content, when I have finished my tale: but hear me to the end.” “I thought, Jane, you had told me all.",17179,17530
25,SMELL,incense,"Look wicked, Jane: as you know well how to look: coin one of your wild, shy, provoking smiles; tell me you hate me—tease me, vex me; do anything but move me: I would rather be incensed than saddened.” “I will tease you and vex you to your heart’s content, when I have finished my tale: but hear me to the end.” “I thought, Jane, you had told me all.",17179,17530
25,SOUND,hear,I heard the gallop of a horse at a distance on the road; I was sure it was you; and you were departing for many years and for a distant country.,18411,18555
25,SIGHT,glimpse,"I climbed the thin wall with frantic perilous haste, eager to catch one glimpse of you from the top: the stones rolled from under my feet, the ivy branches I grasped gave way, the child clung round my neck in terror, and almost strangled me; at last I gained the summit.",18556,18826
25,TOUCH,grasp,"I climbed the thin wall with frantic perilous haste, eager to catch one glimpse of you from the top: the stones rolled from under my feet, the ivy branches I grasped gave way, the child clung round my neck in terror, and almost strangled me; at last I gained the summit.",18556,18826
25,SIGHT,see,"I saw you like a speck on a white track, lessening every moment.",18827,18891
25,SOUND,blast,The blast blew so strong I could not stand.,18892,18935
25,SIGHT,look,"I sat down on the narrow ledge; I hushed the scared infant in my lap: you turned an angle of the road: I bent forward to take a last look; the wall crumbled; I was shaken; the child rolled from my knee, I lost my balance, fell, and woke.”",18936,19176
25,SIGHT,eye,"On waking, a gleam dazzled my eyes; I thought—Oh, it is daylight!",19251,19316
25,SIGHT,light,"There was a light in the dressing-table, and the door of the closet, where, before going to bed, I had hung my wedding-dress and veil, stood open; I heard a rustling there.",19395,19567
25,SOUND,hear,"There was a light in the dressing-table, and the door of the closet, where, before going to bed, I had hung my wedding-dress and veil, stood open; I heard a rustling there.",19395,19567
25,SIGHT,form,"No one answered; but a form emerged from the closet; it took the light, held it aloft, and surveyed the garments pendent from the portmanteau.",19607,19750
25,SIGHT,light,"No one answered; but a form emerged from the closet; it took the light, held it aloft, and surveyed the garments pendent from the portmanteau.",19607,19750
25,SIGHT,survey,"No one answered; but a form emerged from the closet; it took the light, held it aloft, and surveyed the garments pendent from the portmanteau.",19607,19750
25,TOUCH,hold,"No one answered; but a form emerged from the closet; it took the light, held it aloft, and surveyed the garments pendent from the portmanteau.",19607,19750
25,TOUCH,cold,"I had risen up in bed, I bent forward: first surprise, then bewilderment, came over me; and then my blood crept cold through my veins.",19808,19942
25,SIGHT,shape,"The shape standing before me had never crossed my eyes within the precincts of Thornfield Hall before; the height, the contour were new to me.”",20224,20369
25,SIGHT,eye,"The shape standing before me had never crossed my eyes within the precincts of Thornfield Hall before; the height, the contour were new to me.”",20224,20369
25,SIGHT,see,“Did you see her face?” “Not at first.,20600,20639
25,SIGHT,gaze,"But presently she took my veil from its place; she held it up, gazed at it long, and then she threw it over her own head, and turned to the mirror.",20640,20787
25,TOUCH,hold,"But presently she took my veil from its place; she held it up, gazed at it long, and then she threw it over her own head, and turned to the mirror.",20640,20787
25,SIGHT,see,At that moment I saw the reflection of the visage and features quite distinctly in the dark oblong glass.”,20788,20896
25,SIGHT,see,"“And how were they?” “Fearful and ghastly to me—oh, sir, I never saw a face like it!",20896,20981
25,SIGHT,eye,I wish I could forget the roll of the red eyes and the fearful blackened inflation of the lineaments!”,21030,21134
25,SIGHT,eye,"“Ghosts are usually pale, Jane.” “This, sir, was purple: the lips were swelled and dark; the brow furrowed: the black eyebrows widely raised over the bloodshot eyes.",21134,21301
25,SIGHT,look,"It removed my veil from its gaunt head, rent it in two parts, and flinging both on the floor, trampled on them “Afterwards?” “It drew aside the window-curtain and looked out; perhaps it saw dawn approaching, for, taking the candle, it retreated to the door.",21543,21802
25,SIGHT,see,"It removed my veil from its gaunt head, rent it in two parts, and flinging both on the floor, trampled on them “Afterwards?” “It drew aside the window-curtain and looked out; perhaps it saw dawn approaching, for, taking the candle, it retreated to the door.",21543,21802
25,SIGHT,figure,"Just at my bedside, the figure stopped: the fiery eyes glared upon me—she thrust up her candle close to my face, and extinguished it under my eyes.",21803,21950
25,SIGHT,eye,"Just at my bedside, the figure stopped: the fiery eyes glared upon me—she thrust up her candle close to my face, and extinguished it under my eyes.",21803,21950
25,SIGHT,eye,"Just at my bedside, the figure stopped: the fiery eyes glared upon me—she thrust up her candle close to my face, and extinguished it under my eyes.",21803,21950
25,TOUCH,feel,"I rose, bathed my head and face in water, drank a long draught; felt that though enfeebled I was not ill, and determined that to none",22182,22315
25,SIGHT,vision,but you would I impart this vision.,22316,22351
25,SIGHT,look,"“But, sir, when I said so to myself on rising this morning, and when I looked round the room to gather courage and comfort from the cheerful aspect of each familiar object in full daylight, there—on the carpet—I saw what gave the distinct lie to my hypothesis,—the veil, torn from top to bottom in two halves!”",23286,23598
25,SIGHT,aspect,"“But, sir, when I said so to myself on rising this morning, and when I looked round the room to gather courage and comfort from the cheerful aspect of each familiar object in full daylight, there—on the carpet—I saw what gave the distinct lie to my hypothesis,—the veil, torn from top to bottom in two halves!”",23286,23598
25,SIGHT,see,"“But, sir, when I said so to myself on rising this morning, and when I looked round the room to gather courage and comfort from the cheerful aspect of each familiar object in full daylight, there—on the carpet—I saw what gave the distinct lie to my hypothesis,—the veil, torn from top to bottom in two halves!”",23286,23598
25,TOUCH,feel,I felt Mr. Rochester start and shudder; he hastily flung his arms round me.,23598,23673
25,SOUND,breath,"He drew his breath short, and strained me so close to him, I could scarcely pant.",23838,23919
25,SOUND,strain,"He drew his breath short, and strained me so close to him, I could scarcely pant.",23838,23919
25,SMELL,breath,"He drew his breath short, and strained me so close to him, I could scarcely pant.",23838,23919
25,SIGHT,notice,"In a state between sleeping and waking, you noticed her entrance and her actions; but feverish, almost delirious as you were, you ascribed to her a goblin appearance different from her own: the long dishevelled hair, the swelled black face, the exaggerated stature, were figments of imagination; results of nightmare: the spiteful tearing of the veil was real: and it is like her.",24271,24651
25,SIGHT,appearance,"In a state between sleeping and waking, you noticed her entrance and her actions; but feverish, almost delirious as you were, you ascribed to her a goblin appearance different from her own: the long dishevelled hair, the swelled black face, the exaggerated stature, were figments of imagination; results of nightmare: the spiteful tearing of the veil was real: and it is like her.",24271,24651
25,SIGHT,see,"I see you would ask why I keep such a woman in my house: when we have been married a year and a day, I will tell you; but not now.",24652,24782
25,TOUCH,feel,"satisfied I was not, but to please him I endeavoured to appear so—relieved, I certainly did feel; so I answered him with a contented smile.",24919,25058
25,SIGHT,light,"he asked, as I lit my candle.",25170,25201
25,SOUND,hear,Don’t you hear to what soft whispers the wind has fallen?,25786,25843
25,SOUND,whisper,Don’t you hear to what soft whispers the wind has fallen?,25786,25843
25,SIGHT,look,and there is no more beating of rain against the window-panes: look here” (he lifted up the curtain)—“it is a lovely night!”,25844,25970
25,SIGHT,gaze,"“Well,” said Mr. Rochester, gazing inquiringly into my eyes, “how is my Janet now?” “The night is serene, sir; and so am I.” “And you will not dream of separation and sorrow to-night; but of happy love and blissful union.”",26167,26393
25,SIGHT,eye,"“Well,” said Mr. Rochester, gazing inquiringly into my eyes, “how is my Janet now?” “The night is serene, sir; and so am I.” “And you will not dream of separation and sorrow to-night; but of happy love and blissful union.”",26167,26393
25,SIGHT,watch,"With little Adèle in my arms, I watched the slumber of childhood—so tranquil, so passionless, so innocent—and waited for the coming day: all my life was awake and astir in my frame: and as soon as the sun rose I rose too.",26527,26748
25,SOUND,sound,"I remember Adèle clung to me as I left her: I remember I kissed her as I loosened her little hands from my neck; and I cried over her with strange emotion, and quitted her because I feared my sobs would break her still sound repose.",26749,26981
26,SIGHT,look,“Look at yourself in the mirror: you have not taken one peep.”,366,430
26,SIGHT,peep,“Look at yourself in the mirror: you have not taken one peep.”,366,430
26,SIGHT,see,"So I turned at the door: I saw a robed and veiled figure, so unlike my usual self that it seemed almost the image of a stranger.",430,558
26,SIGHT,figure,"So I turned at the door: I saw a robed and veiled figure, so unlike my usual self that it seemed almost the image of a stranger.",430,558
26,SIGHT,image,"So I turned at the door: I saw a robed and veiled figure, so unlike my usual self that it seemed almost the image of a stranger.",430,558
26,SOUND,voice,"“Jane!” called a voice, and I hastened down.",559,603
26,SIGHT,survey,"He took me into the dining-room, surveyed me keenly all over, pronounced me “fair as a lily, and not only the pride of his life, but the desire of his eyes,” and then telling me he would give me but ten minutes to eat some breakfast, he rang the bell.",748,999
26,SIGHT,eye,"He took me into the dining-room, surveyed me keenly all over, pronounced me “fair as a lily, and not only the pride of his life, but the desire of his eyes,” and then telling me he would give me but ten minutes to eat some breakfast, he rang the bell.",748,999
26,SIGHT,see,"“Is John getting the carriage ready?” “Yes, sir.” “Is the luggage brought down?” “They are bringing it down, sir.” “Go you to the church: see if Mr. Wood (the clergyman) and the clerk are there: return and tell me.”",1059,1280
